source_dataset,clip_id,audioset_segment_sec,original_category,danger_label,esc50_fold,caption
ESC-50,1-62594-A-32.wav,,keyboard_typing,0,1,a person is typing on a computer keyboard while talking in the background
ESC-50,1-62849-A-38.wav,,clock_tick,0,1,a person is using a shovel to cut up and down
ESC-50,1-62850-A-38.wav,,clock_tick,0,1,a clock ticks as it is ticking in the background
ESC-50,1-63679-A-24.wav,,coughing,1,1,a person coughing and clearing their throat and coughs
ESC-50,1-63871-A-10.wav,,rain,0,1,rain is pouring down on a roof and a car is driving by
ESC-50,1-64398-A-41.wav,,chainsaw,1,1,a chainsaw is started up and then revved up and then cuts off
ESC-50,1-64398-B-41.wav,,chainsaw,1,1,a chainsaw is cutting through a piece of wood
ESC-50,1-64473-A-45.wav,,train,0,1,a train is passing by on a railroad track
ESC-50,1-65483-A-13.wav,,crickets,0,1,crickets are chirping and insects are buzzing in the background
ESC-50,1-67033-A-37.wav,,clock_alarm,0,1,an alarm clock is beeping loudly and then it stops
ESC-50,1-67152-A-17.wav,,pouring_water,0,1,water is being poured into a container at a steady pace
ESC-50,1-67230-A-29.wav,,drinking_sipping,0,1,a person is snoring loudly and slowly with their mouth open
ESC-50,1-67432-A-27.wav,,brushing_teeth,0,1,someone is brushing their teeth with a toothbrush
ESC-50,1-68628-A-27.wav,,brushing_teeth,0,1,someone is brushing their teeth with their mouth open
ESC-50,1-68670-A-34.wav,,can_opening,0,1,a person is tapping a ball against a wall
ESC-50,1-68734-A-34.wav,,can_opening,0,1,a person is tapping a ball against a wall
ESC-50,1-69165-A-34.wav,,can_opening,0,1,a gun is being shot several times over and over again
ESC-50,1-69422-A-3.wav,,cow,0,1,a man is speaking in the foreground with a cow mooing in the background
ESC-50,1-69641-A-3.wav,,cow,0,1,a cow is mooing and a person is breathing in the background
ESC-50,1-69760-A-16.wav,,wind,0,1,a heavy rain storm is coming down on the side of a highway
ESC-50,1-70300-A-45.wav,,train,0,1,a train is passing by on the tracks and a horn is blowing
ESC-50,1-7057-A-12.wav,,crackling_fire,0,1,a fire burns and crackles as it is crackling
ESC-50,1-71030-A-6.wav,,hen,0,1,a chicken is clucking and chickens are crowing
ESC-50,1-72195-A-37.wav,,clock_alarm,0,1,a beeping sound is being made with a high pitched beep
ESC-50,1-72195-B-37.wav,,clock_alarm,0,1,an alarm clock is beeping and going off
ESC-50,1-72229-A-6.wav,,hen,0,1,a chicken is clucking while birds are chirping in the background
ESC-50,1-72229-B-6.wav,,hen,0,1,a chicken is clucking while other birds are chirping in the background
ESC-50,1-72695-A-26.wav,,laughing,0,1,a person is laughing with their mouth open
ESC-50,1-73123-A-26.wav,,laughing,0,1,a person is laughing and making a lot of noises
ESC-50,1-73585-A-7.wav,,insects,0,1,bees are buzzing loudly in the background as a bee flies buzz around
ESC-50,1-74517-A-37.wav,,clock_alarm,0,1,an alarm clock is beeping and going off
ESC-50,1-7456-A-13.wav,,crickets,0,1,crickets are chirping and insects are making noise in the background
ESC-50,1-75162-A-9.wav,,crow,0,1,a group of crows are squawking loudly with one another
ESC-50,1-75189-A-7.wav,,insects,0,1,a bee buzzing around a hive and bees buzz in the background
ESC-50,1-75190-A-8.wav,,sheep,0,1,a sheep bleats loudly in the background
ESC-50,1-76831-A-42.wav,,siren,1,1,a police car siren is blaring and a vehicle is passing by
ESC-50,1-76831-B-42.wav,,siren,1,1,a police car siren is blaring with sirens in the background
ESC-50,1-76831-C-42.wav,,siren,1,1,a police siren is blaring with a car alarm in the background
ESC-50,1-76831-D-42.wav,,siren,1,1,a police siren is blaring and a car is passing by
ESC-50,1-76831-E-42.wav,,siren,1,1,a police siren is blaring with a car alarm in the background
ESC-50,1-77160-A-3.wav,,cow,0,1,several cows are mooing and a cow moos in the background
ESC-50,1-77241-A-3.wav,,cow,0,1,several cows are mooing and getting louder as time goes on
ESC-50,1-79113-A-5.wav,,cat,0,1,a cat is meowing and purring
ESC-50,1-79146-A-29.wav,,drinking_sipping,0,1,bubbles are being blown into a straw then the liquid is squeezed out of the container
ESC-50,1-79220-A-17.wav,,pouring_water,0,1,water is being poured into a glass at a steady pace
ESC-50,1-79236-A-36.wav,,vacuum_cleaner,0,1,a vacuum cleaner is being used to cut up a hair dryer
ESC-50,1-79711-A-32.wav,,keyboard_typing,0,1,a person is typing on a keyboard and types on a typewriter
ESC-50,1-7973-A-7.wav,,insects,0,1,a bee is buzzing loudly and then stops
ESC-50,1-7974-A-49.wav,,hand_saw,0,1,someone is using a piece of wood with a saw
ESC-50,1-7974-B-49.wav,,hand_saw,0,1,a person is using a piece of wood
ESC-50,1-80785-A-7.wav,,insects,0,1,a bee buzzing around a swarm of bees
ESC-50,1-80840-A-13.wav,,crickets,0,1,crickets are chirping in the night with insects buzzing in the background
ESC-50,1-80841-A-13.wav,,crickets,0,1,crickets chirp in the background as a steady wind blows
ESC-50,1-81001-A-30.wav,,door_wood_knock,0,1,someone is knocking on a door five times
ESC-50,1-81001-B-30.wav,,door_wood_knock,0,1,someone is knocking on a wooden door five times
ESC-50,1-81269-A-3.wav,,cow,0,1,a cow is mooing and birds are chirping in the background
ESC-50,1-81851-A-31.wav,,mouse_click,0,1,a person is typing on a keyboard with a mouse
ESC-50,1-81883-A-21.wav,,sneezing,1,1,a person is sneezing twice and then coughs again
ESC-50,1-82817-A-30.wav,,door_wood_knock,0,1,a person is knocking on a door five times
ESC-50,1-84393-A-32.wav,,keyboard_typing,0,1,a person is typing on a keyboard with a pencil
ESC-50,1-84536-A-39.wav,,glass_breaking,1,1,glass is broken by a person breaking a bottle and then a metal object is dropped onto another hard surface
ESC-50,1-84704-A-39.wav,,glass_breaking,1,1,glass bottles are broken and thrown onto the ground
ESC-50,1-84705-A-39.wav,,glass_breaking,1,1,someone is throwing glass against the ground repeatedly
ESC-50,1-85123-A-31.wav,,mouse_click,0,1,a person is typing on a computer keyboard
ESC-50,1-85168-A-39.wav,,glass_breaking,1,1,glass is broken into a pile of metal
ESC-50,1-85184-A-39.wav,,glass_breaking,1,1,a glass bottle is broken by a few times
ESC-50,1-85362-A-0.wav,,dog,1,1,a dog is barking and dogs bark in the background
ESC-50,1-85909-A-29.wav,,drinking_sipping,0,1,a person is drinking water from a bottle
ESC-50,1-87565-A-29.wav,,drinking_sipping,0,1,a person is burping and making a fart noise
ESC-50,1-88409-A-45.wav,,train,0,1,a train is passing by while people are talking in the background
ESC-50,1-88409-B-45.wav,,train,0,1,a train is passing by on a railroad tracks
ESC-50,1-88574-A-8.wav,,sheep,0,1,a sheep is bleating loudly while birds are chirping in the background
ESC-50,1-88807-A-39.wav,,glass_breaking,1,1,keys are being moved around in a glass jar
ESC-50,1-90797-A-15.wav,,water_drops,0,1,water is dripping into a basin and down a drain
ESC-50,1-91359-A-11.wav,,sea_waves,0,1,waves are crashing against the shore and the wind is blowing
ESC-50,1-91359-B-11.wav,,sea_waves,0,1,cars are driving by on a wet road
ESC-50,1-94036-A-22.wav,,clapping,0,1,a large group of people are clapping and applauding
ESC-50,1-94231-A-32.wav,,keyboard_typing,0,1,a person is typing on a keyboard that is clicking it back and forth
ESC-50,1-94231-B-32.wav,,keyboard_typing,0,1,someone is typing on a keyboard and types on a computer
ESC-50,1-95563-A-31.wav,,mouse_click,0,1,a person is tapping on a computer keyboard
ESC-50,1-96890-A-37.wav,,clock_alarm,0,1,an alarm is going off and then it beeps again
ESC-50,1-96950-A-9.wav,,crow,0,1,a group of crows are squawking with one another in the background
ESC-50,1-96950-B-9.wav,,crow,0,1,a large group of crows are squawking loudly
ESC-50,1-97392-A-0.wav,,dog,1,1,a dog is barking loudly and sporadically
ESC-50,1-97793-A-31.wav,,mouse_click,0,1,someone is clicking a piece of wood with a knife
ESC-50,1-977-A-39.wav,,glass_breaking,1,1,a glass bottle is broken by a few times
ESC-50,1-9841-A-13.wav,,crickets,0,1,crickets chirp in the background as a car drives by
ESC-50,1-9886-A-49.wav,,hand_saw,0,1,a person is using a saw to cut a piece of wood
ESC-50,1-9887-A-49.wav,,hand_saw,0,1,a person is using a wrench on a piece of metal
ESC-50,1-9887-B-49.wav,,hand_saw,0,1,a person is using a saw to cut wood
ESC-50,1-99958-A-31.wav,,mouse_click,0,1,a person is tapping on a piece of wood
ESC-50,2-100648-A-43.wav,,car_horn,1,2,a car horn is honking while traffic is passing by
ESC-50,2-100786-A-1.wav,,rooster,0,2,a chicken is clucking and flapping its wings
ESC-50,2-101676-A-10.wav,,rain,0,2,rain is pouring down onto a roof and falling down
ESC-50,2-102414-A-17.wav,,pouring_water,0,2,a person is pouring a liquid into a glass
ESC-50,2-102414-B-17.wav,,pouring_water,0,2,water is being poured into a container at a steady pace
ESC-50,2-102414-C-17.wav,,pouring_water,0,2,a liquid is poured into a container and then becomes louder as time goes on
ESC-50,2-102414-D-17.wav,,pouring_water,0,2,water is being poured into a container at a steady pace
ESC-50,2-102414-E-17.wav,,pouring_water,0,2,a liquid is poured into a container that is filled with water
ESC-50,2-102414-F-17.wav,,pouring_water,0,2,water is being poured into a container at a steady pace
ESC-50,2-102414-G-17.wav,,pouring_water,0,2,water is being poured into a container at a steady pace
ESC-50,2-102435-A-37.wav,,clock_alarm,0,2,a fishing reel is being wound up and spun on a table
ESC-50,2-102567-A-35.wav,,washing_machine,0,2,a motor is running and a machine is operating
ESC-50,2-102567-B-35.wav,,washing_machine,0,2,a machine is running at a constant speed and then stops
ESC-50,2-102567-C-35.wav,,washing_machine,0,2,a motor is running and a machine is operating
ESC-50,2-102567-D-35.wav,,washing_machine,0,2,a machine is running and making a loud noise
ESC-50,2-102568-A-35.wav,,washing_machine,0,2,a machine is running at a constant speed
ESC-50,2-102581-A-29.wav,,drinking_sipping,0,2,a large object is being thrown into a container
ESC-50,2-102581-B-29.wav,,drinking_sipping,0,2,a person is making a lot of noise with their mouth open
ESC-50,2-102852-A-11.wav,,sea_waves,0,2,waves are crashing against the shore and splashing against the beach
ESC-50,2-103423-A-3.wav,,cow,0,2,several cows are mooing in the foreground
ESC-50,2-103424-A-3.wav,,cow,0,2,several cows are mooing and a cow moos once
ESC-50,2-103426-A-3.wav,,cow,0,2,a cow is mooing and it gets louder and more frequent as time goes on
ESC-50,2-103427-A-3.wav,,cow,0,2,a large group of cows are mooing in the foreground
ESC-50,2-103428-A-3.wav,,cow,0,2,a large group of cows are mooing in the background
ESC-50,2-104105-A-19.wav,,thunderstorm,0,2,thunder rumbles and rain falls in the distance
ESC-50,2-104105-B-19.wav,,thunderstorm,0,2,thunder rumbles and lightning claps in the distance
ESC-50,2-104168-A-32.wav,,keyboard_typing,0,2,someone is typing on a keyboard and types on a typewriter
ESC-50,2-104475-A-37.wav,,clock_alarm,0,2,an alarm is going off in the distance
ESC-50,2-104476-A-37.wav,,clock_alarm,0,2,a beeping alarm is going off in the background
ESC-50,2-104877-A-3.wav,,cow,0,2,a cow moos a group of cows are mooing and people are talking in the background
ESC-50,2-104952-A-16.wav,,wind,0,2,the wind is blowing and thunder is rumbling in the background
ESC-50,2-104952-B-16.wav,,wind,0,2,the wind is blowing very strongly and strong winds blow
ESC-50,2-105270-A-47.wav,,airplane,0,2,a helicopter flies overhead and then fades away
ESC-50,2-106014-A-44.wav,,engine,0,2,a machine is running at a constant speed
ESC-50,2-106015-A-44.wav,,engine,0,2,a motor is running and a motorcycle engine is idling
ESC-50,2-106015-B-44.wav,,engine,0,2,a motor is running and a motorcycle engine is idling
ESC-50,2-106019-A-13.wav,,crickets,0,2,crickets are chirping and insects are buzzing in the night
ESC-50,2-106072-A-36.wav,,vacuum_cleaner,0,2,a vacuum cleaner is running at a constant speed
ESC-50,2-106073-A-36.wav,,vacuum_cleaner,0,2,a machine is running at a constant speed and high pressure
ESC-50,2-106486-A-44.wav,,engine,0,2,a motor is running and vibrating consistently and steadily
ESC-50,2-106487-A-44.wav,,engine,0,2,a motor is running and a vehicle engine is idling
ESC-50,2-106849-A-47.wav,,airplane,0,2,an airplane is flying overhead with a plane in the sky
ESC-50,2-106881-A-39.wav,,glass_breaking,1,2,a person is walking on a gravel path
ESC-50,2-107228-A-44.wav,,engine,0,2,a motorcycle engine is running at a steady pace
ESC-50,2-107228-B-44.wav,,engine,0,2,a person is running a motorcycle and the engine is revved up and down
ESC-50,2-107351-A-20.wav,,crying_baby,1,2,a baby is crying and making loud noises
ESC-50,2-107351-B-20.wav,,crying_baby,1,2,a baby is crying and making loud noises
ESC-50,2-108017-A-24.wav,,coughing,1,2,a person is coughing then coughs five times
ESC-50,2-108760-A-14.wav,,chirping_birds,0,2,birds are chirping and singing in the distance
ESC-50,2-108760-B-14.wav,,chirping_birds,0,2,birds are chirping in the background while a plane is flying overhead
ESC-50,2-108761-A-14.wav,,chirping_birds,0,2,birds are chirping and singing in the background
ESC-50,2-108763-A-9.wav,,crow,0,2,a group of crows are squawking and cawing in the background
ESC-50,2-108766-A-9.wav,,crow,0,2,a crow caws in the background while other birds chirp in the distance
ESC-50,2-108767-A-9.wav,,crow,0,2,a bird is squawking loudly in the background
ESC-50,2-108767-B-9.wav,,crow,0,2,a crow caws in the background while a bird is cawing in the distance
ESC-50,2-108767-C-9.wav,,crow,0,2,a crow caws in the background while a bird chirps in the foreground
ESC-50,2-109231-A-9.wav,,crow,0,2,a bird is squawking loudly while other birds are chirping in the background
ESC-50,2-109231-B-9.wav,,crow,0,2,a large flock of birds are squawking and cawing in the forest
ESC-50,2-109231-C-9.wav,,crow,0,2,a bird squawks continuously while other birds chirp in the background
ESC-50,2-109316-A-32.wav,,keyboard_typing,0,2,a person is typing on a keyboard and types on a typewriter
ESC-50,2-109371-A-16.wav,,wind,0,2,the wind is blowing very strongly and strong winds blow
ESC-50,2-109371-B-16.wav,,wind,0,2,the wind is blowing very strong and howling in the background
ESC-50,2-109371-C-16.wav,,wind,0,2,a car is driving on a road with a high speed
ESC-50,2-109371-D-16.wav,,wind,0,2,a car is driving down the road with the windows rolled down
ESC-50,2-109374-A-16.wav,,wind,0,2,a fan is running in the background while a low hum is in the distance
ESC-50,2-109505-A-21.wav,,sneezing,1,2,a man coughs five times and sniffs repeatedly
ESC-50,2-109759-A-26.wav,,laughing,0,2,a person is laughing and breathing while they are coughing
ESC-50,2-109759-B-26.wav,,laughing,0,2,a person is laughing with their mouth open and then they laugh
ESC-50,2-110010-A-5.wav,,cat,0,2,a cat meowing and crying at a steady pace
ESC-50,2-110011-A-5.wav,,cat,0,2,a cat meowing and crying at a steady pace
ESC-50,2-110417-A-28.wav,,snoring,0,2,a person is snoring very loudly and consistently
ESC-50,2-110417-B-28.wav,,snoring,0,2,a person is snoring very loudly at a consistent rate
ESC-50,2-110613-A-13.wav,,crickets,0,2,a cricket is chirping with a high pitch
ESC-50,2-110614-A-8.wav,,sheep,0,2,a sheep bleats loudly in the background
ESC-50,2-110614-B-8.wav,,sheep,0,2,a sheep bleats loudly in the background
ESC-50,2-112213-A-39.wav,,glass_breaking,1,2,glass bottles are breaking and broken against each other
ESC-50,2-112213-B-39.wav,,glass_breaking,1,2,a glass bottle is broken and breaking against a rocky surface
ESC-50,2-114254-A-30.wav,,door_wood_knock,0,2,a person is knocking on a wooden door which gets louder and then softer
ESC-50,2-114280-A-0.wav,,dog,1,2,a dog is barking loudly at a steady pace
ESC-50,2-114587-A-0.wav,,dog,1,2,a dog is barking and growling at a medium pitch
ESC-50,2-114609-A-28.wav,,snoring,0,2,a person is snoring very slowly and steadily
ESC-50,2-114609-B-28.wav,,snoring,0,2,a person is snoring very loudly in a large room
ESC-50,2-116400-A-0.wav,,dog,1,2,a dog is barking loudly at a consistent rate
ESC-50,2-117116-A-37.wav,,clock_alarm,0,2,an alarm is beeping loudly and then it stops
ESC-50,2-117271-A-0.wav,,dog,1,2,a dog barking and dogs bark in the background
ESC-50,2-117330-A-28.wav,,snoring,0,2,a person is snoring very loudly and steadily
